Title,Name,Review text,Review_Score
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,sal B.,"Very reasonable price, home delivery on the scheduled date, excellent packaging, unopened sealed phone box, approved from PTA, thank you daraz.",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,han K.,100% genuine phone. Timely delivered. Satisfied with my order from daraz.pk highly recommended,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,am,Very reasonable price. Very nice mobile. Delivery was in time. Parking was very good,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,d U.,Recommended to everyone. Fast delivery and product is 100% original. I have check all the spec. Thanks to seller. Fully satisfied.,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ul G.,A very good phone at this price is the best phone in Pakistan. recommended buy and experience is very good 👍😊😊👍 look expensive phone. thanks 👍,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ir S.,Love you,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*6,it's Amazing . so Beautiful & amazing mobile. camera result is Packing is safe and sound. weldone daraz.,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty, R.,alhamdulillah I received my parcel I very happy it's same as it within reasonable price. I recommend to all Buy this once.,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty, U.,"Original product, very fast delivery within 36 hrs.. Good response from seller.. Good packaging.. ThankYou Daraz, ThankYou Seller, ThankYou Delivery Partner",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ark12,well packed and delivered on time. First time mobile order kia daraz azadi sale 🇵🇰 sy and buht acha experience gaya,1
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,man G.,original product delivered within 48 hours. excellent service.,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ib U.,everything is fine. men heran hn k type c charger nahi hy . bacj cover bui nai hy protector bhi nahi hu yeh sab lkha hua nahi tha.. magr me yeh smjh rha tha .. aj kal sab k sath ata hu tu sath huga...,5
Samsung Galaxy A24 8GB+128GB,ammad K.,"It was an absolutely amazing experience. ordered on the 17th-October night and got it around 01-pm afternoon on 18th-October in less than 12 hours. As far as the product is concerned, Samsung is always a great experience as I have been a user of it since the beginning of the Android era back in 2010. Thanks, Daraz and seller, for extreme level service. Daraz is a highly recommended e-commerce platform of Pakistan from 2016 to till date, never disappointed me with services.",5
Samsung Galaxy A24 8GB+128GB,r,Perfect packing timely delivery original product 100% Authentic excellent experience Highly recommended for those who afraid to buy costly items online . thanx seller n Daraz.,5
Samsung Galaxy A24 8GB+128GB,n K.,Excellent 👌,5
Samsung Galaxy A24 8GB+128GB,ad S.,Genuine Product ❤️❤️❤️ Thanks Seller 😊🤩🤩 Thanks Daraz 👍👍,5
Samsung Galaxy A24 8GB+128GB,*8,Awesome mobile excellent service by,5
Samsung Galaxy A24 8GB+128GB,ammad A.,ماشاءاللہ جس رنگ میں آرڈر کیا تھا وہی ملا ہے اور موبائل ڈبہ پیک تھا جو اپنے ہاتھ سے کھولا اور آج سے ہی وارنٹی شروع ہوئی، ڈیلیور بھی وقت سے پہلے ہوا۔شکریہ سیلر,3
Samsung Galaxy A24 8GB+128GB,raiz A.,I am very Happy. the phone is great and delivered within 2 days. thanks,5
Samsung Galaxy A24 8GB+128GB,eed S.,Orginal stuff. Satisfied!,5
Samsung Galaxy A24 8GB+128GB,ammad W.,"genuine sealed product, warranty started after i started using it. 1st very good online experience on mobile. always check authentic brand verified from daraz.",5
Samsung Galaxy A24 8GB+128GB,ia I.,very satisfied mobile is very good thnku seller n daraz,5
Samsung Galaxy A24 8GB+128GB,*.,Overall very satisfied with the A24. It’s quite responsive and has worked flawlessly thus far. It is PTA Approved and arrived in fully packed and sealed condition.,5
Samsung Galaxy A24 8GB+128GB,ammad T.,Received Good Mobile,5
Samsung Galaxy A24 8GB+128GB,san K.,received package it was great but didn't receive a charger in box pack,5
Samsung Galaxy A24 8GB+128GB,*1,"Best Product, Best seller, Best timing of delivery with Best Price, Thank You Seller you delivered it with in 12 hours Hats Off",5
Samsung Galaxy A24 8GB+128GB,*2,"Great Quality, with original price as mentioned of websites",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,a A.,"Dear Seller, The cell phone is the same as shown, and also, thanks for the quick delivery. Thums Up",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty, H.,we'll packed box pack ram 4+3 rom 128gb reason able price just 1 issue net of out of warranty status show ho raha hy,3
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,al,Allahamdullilah jo chez jaise dekhai thi bilkul hi 100% original chez beji hai allah pak seller ko khush rahey seller ne buhut corporate kia hai delivery fast huwi hai thank you so much seller thank you so much daraz 😊😊😊,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*3,Assalamu alaikum i happy to have that mobile thank you for discount seller service is very impressive deliver timely as they promised and there response was very quick thank you for your Service...,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,as K.,السلام علیکم ماشاءاللہ مجھے موبائل مل گیا ھے بہت ہی شاندار موبائل ھے اور سیلر بھی بہت کوآپریٹیو ھے پیکنگ بھی زبردست تھی اور جو چیز منگوائی وہی بھیجی بہت شکریہ,3
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*.,"Recieved as promised by seller, i demanded blue color which was out of stock but the seller not only arranged it but sent it through TCS which delivered in two days only. Wish more sellers are like this on daraz. Highly recommended ✌️👌👍",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ajjad,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*4,both Acha phone ha seller both cooperative ha .......seller ne itni jaldi delivery Karwa di only in 2 days ...I really like it 🥰,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,akbarmarketingcr,Ali Communication (Khanewal) delivered 100% genuine product Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty. MASHALLAH the supplier is really honest and I am really happy to receive it. Swift Delivery. Amazing Service. Highly recommended. JAZAKALLAH.,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,zzama,Received my order. 👍👍Very cooperative dealer/seller.Received as shown in the picture with all other accessories.The phone is working smoothly. Thank you so very much.Highly recommended👏will again buy something from your store soon insha'Allah.😊,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,eq K.,great seller fastest delivery I highly recommend that I received ❤️💯,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ir S.,🫡🫡🫡🫡,3
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,a A.,"Thank you for this great quality product. Delivery was quicker than expected, and product itself was exactly as advertised. Keep up the good work. , 👍👍",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*0,thankful to daraz seller,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,n A.,recieved before time. seller respomce was quick and delivery was fast. set is pin packed with pta seal. had great experience ordering from here.,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,an A.,Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,eeb R.,UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,z U.,"Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.",5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,ammad F.,very nice good quality mobile average price rom 128GB,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,hzad A.,very good seller original product,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,ammad R.,zaberdast 10/10,3
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty, R.,"I am very happy to receive my ordered Mobile phone, which has arrived safe and sound.",5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,an A.,received as described thanks,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,ammad A.,bhot acha mobil hy.jesy disply men tha same wesy hi ayaa hy.,3
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,hid M.,Good mobile in a very reason able price...,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,f S.,bohat zabardast mobile hay i like it,5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,r T.,"order went delayed by 2 days. but seller remained unresponsive. as about the product, it was same as shown. product is no doubt good and is value for money. i would be pleased to recommend this cell phone. but seller needs to work on responding the query on time. overall mixed experience. but yet the seller is genuine.",5
itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,*4,Bhai seller bohot acha Banda hay cheez bhi bohot achi bhaji hay per reply bohot dair say karta hay bilkul perfect cheez bhaji hay,5
Samsung Galaxy A14 6GB+128GB,eem,very fast delivery and origional sealed pack mobile I am satisfied,5
Samsung Galaxy A14 6GB+128GB,rram J.,سام سنگ 2023 کی بہترین پروڈکٹ ہے بہترین ڈسکاؤنٹ شکریہ,3
Samsung Galaxy A14 6GB+128GB,ik S.,"not recommended, not a good set, camera not good,touch very poor, performance also poor, charger not included in box. be careful",5
Samsung Galaxy A14 6GB+128GB,ik R.,Allhamdullilah 🥰 Very Good mobile recieved on time good features but only concern is warranty because seller is not properly guiding about that,5
Samsung Galaxy A14 6GB+128GB,*.,Very nice mobile with fast delivery by daraz,5
Samsung Galaxy A14 6GB+128GB,*7,Buhat acha experience hy,3
Samsung Galaxy A14 6GB+128GB,lam H.,"amazing choice of phonenin this price range currently. bcz i used note 20 ultra before this and now using this A14. not big differencebof performance in this price. phone was well packed and new untouched. so don't hesitate to buy samsung A14, 6/128",5
Samsung Galaxy A14 6GB+128GB,ammad J.,Very satisfied with the delivery time and packaging. This was a gift to my mother and she is really happy,5
Samsung Galaxy A14 6GB+128GB,tafa,It is a good phone in the price range and delivery was very fast. Thank you.,5
Samsung Galaxy A14 6GB+128GB,heryar J.,"First Experience to purchase cellphone at this platform. I am satisfied with the seller and also delivery service as i just received within 2 days, willing to purchase more in future. ✌🏻",5
Samsung Galaxy A14 6GB+128GB,im U.,quality is good but the saller didn't send changing adopter only send cable which is out of mind that why he send mobile without charging adopter.The packing and only cable video attached,5
Samsung Galaxy A14 6GB+128GB,sin R.,Delivery on time Full packed and safe 10/10,5
Samsung Galaxy A14 6GB+128GB,i W.,bhot achi thi ap logo ki sarvice or shukariya ap ka k ap ne time pr apna order humhy diya,3
Samsung Galaxy A14 6GB+128GB,*.,Awesome set and outstanding delivery service,5
Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Red 64 GB - PTA Approved,*.,"97% battery, scratch less, excellent condition, just like new.",5
